dependent,independent,alpha,adj_r2
DOGEUSDT,"['BNBUSDT', 'LINKUSDT']",-0.18074905070354647,0.48766829759949615
DOGEUSDT,"['LINKUSDT', 'BNBUSDT']",-0.18074905070349923,0.4876682975994957
LINKUSDT,"['BNBUSDT', 'DOGEUSDT']",12.10708354952498,0.23228026163203286
LINKUSDT,"['DOGEUSDT', 'BNBUSDT']",12.107083549524036,0.2322802616320342
BNBUSDT,"['DOGEUSDT', 'SOLUSDT']",210.40999515397613,0.5488455439150194
BNBUSDT,"['SOLUSDT', 'DOGEUSDT']",210.4099951539587,0.5488455439150184
DOGEUSDT,"['BNBUSDT', 'SOLUSDT']",-0.15853261652249714,0.7099210986406272
DOGEUSDT,"['SOLUSDT', 'BNBUSDT']",-0.15853261652251416,0.7099210986406272
SOLUSDT,"['BNBUSDT', 'DOGEUSDT']",49.1489648812118,0.7832306462003208
SOLUSDT,"['DOGEUSDT', 'BNBUSDT']",49.14896488120684,0.7832306462003192
BNBUSDT,"['DOGEUSDT', 'WBTC']",204.72796637999866,0.40938956793701853
BNBUSDT,"['WBTC', 'DOGEUSDT']",204.72796638055388,0.40938956793702175
DOGEUSDT,"['BNBUSDT', 'WBTC']",0.2463615369680121,0.4540708852774554
DOGEUSDT,"['WBTC', 'BNBUSDT']",0.246361536967101,0.4540708852774411
WBTC,"['BNBUSDT', 'DOGEUSDT']",0.996014815598365,0.10004335370802475
WBTC,"['DOGEUSDT', 'BNBUSDT']",0.9960148155983941,0.1000433537080212
BNBUSDT,"['DOGEUSDT', 'XRPUSDT']",420.09816634811756,0.46285585021953546
BNBUSDT,"['XRPUSDT', 'DOGEUSDT']",420.0981663481184,0.4628558502195341
DOGEUSDT,"['BNBUSDT', 'XRPUSDT']",-0.07565485934896155,0.45051484749445736
DOGEUSDT,"['XRPUSDT', 'BNBUSDT']",-0.07565485934891089,0.45051484749445503
XRPUSDT,"['BNBUSDT', 'DOGEUSDT']",-0.9703893212179315,0.3752543118569506
XRPUSDT,"['DOGEUSDT', 'BNBUSDT']",-0.9703893212179178,0.37525431185695146
BNBUSDT,"['DOGEUSDT', 'BCHUSDT']",51.53343514122213,0.39731100787881035
BNBUSDT,"['BCHUSDT', 'DOGEUSDT']",51.53343514037475,0.39731100787881246
DOGEUSDT,"['BNBUSDT', 'BCHUSDT']",0.19950095357443884,0.3973712111679756
DOGEUSDT,"['BCHUSDT', 'BNBUSDT']",0.19950095357490732,0.3973712111679705
BCHUSDT,"['BNBUSDT', 'DOGEUSDT']",0.9870269807883617,0.0024366523940347884
BCHUSDT,"['DOGEUSDT', 'BNBUSDT']",0.9870269807883792,0.002436652394032013
BNBUSDT,"['DOGEUSDT', 'DAIUSDT']",51.53343514122213,0.39731100787881035
BNBUSDT,"['DAIUSDT', 'DOGEUSDT']",51.53343514037475,0.39731100787881246
DOGEUSDT,"['BNBUSDT', 'DAIUSDT']",0.19950095357443884,0.3973712111679756
DOGEUSDT,"['DAIUSDT', 'BNBUSDT']",0.19950095357490732,0.3973712111679705
DAIUSDT,"['BNBUSDT', 'DOGEUSDT']",0.9870269807883617,0.0024366523940347884
DAIUSDT,"['DOGEUSDT', 'BNBUSDT']",0.9870269807883792,0.002436652394032013
BNBUSDT,"['DOGEUSDT', 'LTCUSDT']",295.42930814384374,0.48685705602433904
BNBUSDT,"['LTCUSDT', 'DOGEUSDT']",295.4293081438341,0.4868570560243346
DOGEUSDT,"['BNBUSDT', 'LTCUSDT']",-0.15141948874164735,0.45703044051245845
DOGEUSDT,"['LTCUSDT', 'BNBUSDT']",-0.1514194887416219,0.45703044051245933
LTCUSDT,"['BNBUSDT', 'DOGEUSDT']",32.04369070527903,0.43565876703742334
LTCUSDT,"['DOGEUSDT', 'BNBUSDT']",32.04369070528119,0.43565876703742346
BNBUSDT,"['DOGEUSDT', 'XLMUSDT']",421.6993483021615,0.4329765843470611
BNBUSDT,"['XLMUSDT', 'DOGEUSDT']",421.69934830216124,0.4329765843470613
DOGEUSDT,"['BNBUSDT', 'XLMUSDT']",-0.06359761951018807,0.5198046934999483
DOGEUSDT,"['XLMUSDT', 'BNBUSDT']",-0.06359761951019316,0.5198046934999447
XLMUSDT,"['BNBUSDT', 'DOGEUSDT']",-0.09686984345697469,0.4455769209636631
XLMUSDT,"['DOGEUSDT', 'BNBUSDT']",-0.09686984345699125,0.4455769209636653
BNBUSDT,"['DOGEUSDT', 'AVAXUSDT']",477.8062386779746,0.41386425866864995
BNBUSDT,"['AVAXUSDT', 'DOGEUSDT']",477.806238677982,0.41386425866865517
DOGEUSDT,"['BNBUSDT', 'AVAXUSDT']",-0.206442298311743,0.4768494877223727
DOGEUSDT,"['AVAXUSDT', 'BNBUSDT']",-0.2064422983117037,0.476849487722377
AVAXUSDT,"['BNBUSDT', 'DOGEUSDT']",35.2995215900254,0.1402832442379024
AVAXUSDT,"['DOGEUSDT', 'BNBUSDT']",35.29952159002217,0.14028324423790062
BNBUSDT,"['LINKUSDT', 'SOLUSDT']",181.35957509384465,0.5566667594366033
BNBUSDT,"['SOLUSDT', 'LINKUSDT']",181.35957509382064,0.5566667594366046
LINKUSDT,"['BNBUSDT', 'SOLUSDT']",9.108561882309239,0.10705871876466277
LINKUSDT,"['SOLUSDT', 'BNBUSDT']",9.10856188230995,0.10705871876466111
SOLUSDT,"['BNBUSDT', 'LINKUSDT']",13.573761910352363,0.5546995173837372
SOLUSDT,"['LINKUSDT', 'BNBUSDT']",13.573761910380124,0.5546995173837375
BNBUSDT,"['LINKUSDT', 'WBTC']",403.54115673727773,0.09531154018198729
BNBUSDT,"['WBTC', 'LINKUSDT']",403.5411567373976,0.09531154018198429
LINKUSDT,"['BNBUSDT', 'WBTC']",26.577852349192085,0.15312709392508017
LINKUSDT,"['WBTC', 'BNBUSDT']",26.57785234914997,0.15312709392506485
WBTC,"['BNBUSDT', 'LINKUSDT']",1.0642837226153672,0.0683514874602581
WBTC,"['LINKUSDT', 'BNBUSDT']",1.0642837226153758,0.06835148746025588
BNBUSDT,"['LINKUSDT', 'XRPUSDT']",541.8237831319288,0.3301375912804354
BNBUSDT,"['XRPUSDT', 'LINKUSDT']",541.8237831319242,0.33013759128043585
LINKUSDT,"['BNBUSDT', 'XRPUSDT']",14.87469170074333,0.5200893687174604
LINKUSDT,"['XRPUSDT', 'BNBUSDT']",14.874691700743654,0.5200893687174599
XRPUSDT,"['BNBUSDT', 'LINKUSDT']",-2.386672719235321,0.6358702190349603
XRPUSDT,"['LINKUSDT', 'BNBUSDT']",-2.3866727192350607,0.635870219034961
BNBUSDT,"['LINKUSDT', 'BCHUSDT']",397.7031861243024,0.09513686435473923
BNBUSDT,"['BCHUSDT', 'LINKUSDT']",397.7031861239818,0.095136864354743
LINKUSDT,"['BNBUSDT', 'BCHUSDT']",-11.414560266134757,0.09756058509886023
LINKUSDT,"['BCHUSDT', 'BNBUSDT']",-11.414560266177997,0.09756058509886789
BCHUSDT,"['BNBUSDT', 'LINKUSDT']",0.9865635352834479,0.0030871640352588825
BCHUSDT,"['LINKUSDT', 'BNBUSDT']",0.986563535283453,0.003087164035261214
BNBUSDT,"['LINKUSDT', 'DAIUSDT']",397.7031861243024,0.09513686435473923
BNBUSDT,"['DAIUSDT', 'LINKUSDT']",397.7031861239818,0.095136864354743
LINKUSDT,"['BNBUSDT', 'DAIUSDT']",-11.414560266134757,0.09756058509886023
LINKUSDT,"['DAIUSDT', 'BNBUSDT']",-11.414560266177997,0.09756058509886789
DAIUSDT,"['BNBUSDT', 'LINKUSDT']",0.9865635352834479,0.0030871640352588825
DAIUSDT,"['LINKUSDT', 'BNBUSDT']",0.986563535283453,0.003087164035261214
BNBUSDT,"['LINKUSDT', 'LTCUSDT']",286.69929897773477,0.45270894882534785
BNBUSDT,"['LTCUSDT', 'LINKUSDT']",286.6992989776578,0.4527089488253422
LINKUSDT,"['BNBUSDT', 'LTCUSDT']",4.445369397200935,0.6724008556730366
LINKUSDT,"['LTCUSDT', 'BNBUSDT']",4.445369397197576,0.6724008556730365
LTCUSDT,"['BNBUSDT', 'LINKUSDT']",-4.786276737333308,0.7727742306049619
LTCUSDT,"['LINKUSDT', 'BNBUSDT']",-4.786276737326512,0.7727742306049626
BNBUSDT,"['LINKUSDT', 'XLMUSDT']",543.8250017442306,0.32650566307651285
BNBUSDT,"['XLMUSDT', 'LINKUSDT']",543.8250017442418,0.32650566307651185
LINKUSDT,"['BNBUSDT', 'XLMUSDT']",14.390001493064355,0.5725305080504398
LINKUSDT,"['XLMUSDT', 'BNBUSDT']",14.390001493061568,0.5725305080504428
XLMUSDT,"['BNBUSDT', 'LINKUSDT']",-0.35671462691968947,0.6706353099924687
XLMUSDT,"['LINKUSDT', 'BNBUSDT']",-0.35671462691964817,0.6706353099924697
BNBUSDT,"['LINKUSDT', 'AVAXUSDT']",464.66462757645286,0.1253465030335017
BNBUSDT,"['AVAXUSDT', 'LINKUSDT']",464.6646275764542,0.1253465030335017
LINKUSDT,"['BNBUSDT', 'AVAXUSDT']",-0.42747483684049026,0.5395001309931025
LINKUSDT,"['AVAXUSDT', 'BNBUSDT']",-0.4274748368396181,0.539500130993102
AVAXUSDT,"['BNBUSDT', 'LINKUSDT']",15.946768667993283,0.49498210090379946
AVAXUSDT,"['LINKUSDT', 'BNBUSDT']",15.946768667991652,0.4949821009037997
BNBUSDT,"['SOLUSDT', 'WBTC']",-14.215170269027993,0.5614669198061215
BNBUSDT,"['WBTC', 'SOLUSDT']",-14.215170268403284,0.5614669198061194
SOLUSDT,"['BNBUSDT', 'WBTC']",134.23675035502595,0.5846012830749476
SOLUSDT,"['WBTC', 'BNBUSDT']",134.23675035475242,0.5846012830749452
WBTC,"['BNBUSDT', 'SOLUSDT']",1.0420710873530363,0.08363447456570583
WBTC,"['SOLUSDT', 'BNBUSDT']",1.0420710873530719,0.08363447456571149
BNBUSDT,"['SOLUSDT', 'XRPUSDT']",215.24214359827576,0.6575350566327733
BNBUSDT,"['XRPUSDT', 'SOLUSDT']",215.2421435982818,0.6575350566327733
SOLUSDT,"['BNBUSDT', 'XRPUSDT']",13.49154042532034,0.5576665450346685
SOLUSDT,"['XRPUSDT', 'BNBUSDT']",13.491540425353168,0.5576665450346662
XRPUSDT,"['BNBUSDT', 'SOLUSDT']",-1.2269044794329513,0.3269995541013484
XRPUSDT,"['SOLUSDT', 'BNBUSDT']",-1.226904479432438,0.3269995541013484
BNBUSDT,"['SOLUSDT', 'BCHUSDT']",-188.78272930313813,0.5500501630978266
BNBUSDT,"['BCHUSDT', 'SOLUSDT']",-188.78272930398492,0.5500501630978273
SOLUSDT,"['BNBUSDT', 'BCHUSDT']",151.3707260162057,0.5500778630309182
SOLUSDT,"['BCHUSDT', 'BNBUSDT']",151.37072601635663,0.5500778630309195
BCHUSDT,"['BNBUSDT', 'SOLUSDT']",0.9882147146059888,0.0033418334824115714
BCHUSDT,"['SOLUSDT', 'BNBUSDT']",0.9882147146060118,0.003341833482439105
BNBUSDT,"['SOLUSDT', 'DAIUSDT']",-188.78272930313813,0.5500501630978266
BNBUSDT,"['DAIUSDT', 'SOLUSDT']",-188.78272930398492,0.5500501630978273
SOLUSDT,"['BNBUSDT', 'DAIUSDT']",151.3707260162057,0.5500778630309182
SOLUSDT,"['DAIUSDT', 'BNBUSDT']",151.37072601635663,0.5500778630309195
DAIUSDT,"['BNBUSDT', 'SOLUSDT']",0.9882147146059888,0.0033418334824115714
DAIUSDT,"['SOLUSDT', 'BNBUSDT']",0.9882147146060118,0.003341833482439105
BNBUSDT,"['SOLUSDT', 'LTCUSDT']",96.23171506694294,0.6707248112535549
BNBUSDT,"['LTCUSDT', 'SOLUSDT']",96.2317150669441,0.6707248112535569
SOLUSDT,"['BNBUSDT', 'LTCUSDT']",24.56766164565058,0.5549734701575614
SOLUSDT,"['LTCUSDT', 'BNBUSDT']",24.56766164567926,0.5549734701575609
LTCUSDT,"['BNBUSDT', 'SOLUSDT']",25.454396090033814,0.38102877327576223
LTCUSDT,"['SOLUSDT', 'BNBUSDT']",25.454396090047027,0.3810287732757657
BNBUSDT,"['SOLUSDT', 'XLMUSDT']",220.26723660128795,0.6172725383903863
BNBUSDT,"['XLMUSDT', 'SOLUSDT']",220.26723660128744,0.6172725383903865
SOLUSDT,"['BNBUSDT', 'XLMUSDT']",21.190884307615605,0.5490695598698343
SOLUSDT,"['XLMUSDT', 'BNBUSDT']",21.190884307632498,0.5490695598698302
XLMUSDT,"['BNBUSDT', 'SOLUSDT']",-0.1786713719531403,0.30329135106420935
XLMUSDT,"['SOLUSDT', 'BNBUSDT']",-0.17867137195308502,0.30329135106420924
BNBUSDT,"['SOLUSDT', 'AVAXUSDT']",251.41673927301156,0.5707191571947602
BNBUSDT,"['AVAXUSDT', 'SOLUSDT']",251.41673927300752,0.5707191571947595
SOLUSDT,"['BNBUSDT', 'AVAXUSDT']",-10.810436898753078,0.6085618449134547
SOLUSDT,"['AVAXUSDT', 'BNBUSDT']",-10.810436898732611,0.6085618449134549
AVAXUSDT,"['BNBUSDT', 'SOLUSDT']",27.49054765311942,0.13918435595923162
AVAXUSDT,"['SOLUSDT', 'BNBUSDT']",27.49054765311629,0.13918435595922896
BNBUSDT,"['WBTC', 'XRPUSDT']",490.83521459451265,0.31345275746939516
BNBUSDT,"['XRPUSDT', 'WBTC']",490.83521459441835,0.3134527574693976
WBTC,"['BNBUSDT', 'XRPUSDT']",1.0168573125773543,0.012700687173484715
WBTC,"['XRPUSDT', 'BNBUSDT']",1.0168573125773779,0.012700687173483383
XRPUSDT,"['BNBUSDT', 'WBTC']",-0.2900321100508789,0.3190569248843209
XRPUSDT,"['WBTC', 'BNBUSDT']",-0.290032110053433,0.31905692488432547
BNBUSDT,"['WBTC', 'BCHUSDT']",477.346864250066,0.0048847465144951085
BNBUSDT,"['BCHUSDT', 'WBTC']",477.34686424867215,0.004884746514492333
WBTC,"['BNBUSDT', 'BCHUSDT']",1.1741218712456316,0.005112534000513258
WBTC,"['BCHUSDT', 'BNBUSDT']",1.1741218712452888,0.00511253400050915
BCHUSDT,"['BNBUSDT', 'WBTC']",0.9917107731816945,0.0009683759151073446
BCHUSDT,"['WBTC', 'BNBUSDT']",0.9917107731818373,0.000968375915099684
BNBUSDT,"['WBTC', 'DAIUSDT']",477.346864250066,0.0048847465144951085
BNBUSDT,"['DAIUSDT', 'WBTC']",477.34686424867215,0.004884746514492333
WBTC,"['BNBUSDT', 'DAIUSDT']",1.1741218712456316,0.005112534000513258
WBTC,"['DAIUSDT', 'BNBUSDT']",1.1741218712452888,0.00511253400050915
DAIUSDT,"['BNBUSDT', 'WBTC']",0.9917107731816945,0.0009683759151073446
DAIUSDT,"['WBTC', 'BNBUSDT']",0.9917107731818373,0.000968375915099684
BNBUSDT,"['WBTC', 'LTCUSDT']",177.52237241911288,0.37460216249236955
BNBUSDT,"['LTCUSDT', 'WBTC']",177.522372418825,0.37460216249237155
WBTC,"['BNBUSDT', 'LTCUSDT']",1.0453857728925589,0.03822925868208449
WBTC,"['LTCUSDT', 'BNBUSDT']",1.045385772892593,0.0382292586820856
LTCUSDT,"['BNBUSDT', 'WBTC']",71.0225481059806,0.3936093046736453
LTCUSDT,"['WBTC', 'BNBUSDT']",71.02254810586749,0.3936093046736493
BNBUSDT,"['WBTC', 'XLMUSDT']",412.15258413679305,0.303910713877387
BNBUSDT,"['XLMUSDT', 'WBTC']",412.1525841364625,0.30391071387738644
WBTC,"['BNBUSDT', 'XLMUSDT']",1.0098013263403767,0.03473816797090867
WBTC,"['XLMUSDT', 'BNBUSDT']",1.0098013263403942,0.034738167970921774
XLMUSDT,"['BNBUSDT', 'WBTC']",0.13107549511313227,0.32394319156189977
XLMUSDT,"['WBTC', 'BNBUSDT']",0.13107549511236502,0.32394319156189566
BNBUSDT,"['WBTC', 'AVAXUSDT']",605.7570281726278,0.00936854674384191
BNBUSDT,"['AVAXUSDT', 'WBTC']",605.7570281727023,0.009368546743839468
WBTC,"['BNBUSDT', 'AVAXUSDT']",1.0963859527701647,0.10563493225686671
WBTC,"['AVAXUSDT', 'BNBUSDT']",1.0963859527701834,0.10563493225686693
AVAXUSDT,"['BNBUSDT', 'WBTC']",75.78090705047595,0.10842428230432699
AVAXUSDT,"['WBTC', 'BNBUSDT']",75.78090705036479,0.10842428230432155
BNBUSDT,"['XRPUSDT', 'BCHUSDT']",205.25798519764172,0.3140736012975792
BNBUSDT,"['BCHUSDT', 'XRPUSDT']",205.25798519695834,0.31407360129758133
XRPUSDT,"['BNBUSDT', 'BCHUSDT']",0.3600701544347602,0.3138567319416181
XRPUSDT,"['BCHUSDT', 'BNBUSDT']",0.3600701544372631,0.31385673194161756
BCHUSDT,"['BNBUSDT', 'XRPUSDT']",0.9872913762116071,0.001016971318097526
BCHUSDT,"['XRPUSDT', 'BNBUSDT']",0.98729137621162,0.0010169713181042983
BNBUSDT,"['XRPUSDT', 'DAIUSDT']",205.25798519764172,0.3140736012975792
BNBUSDT,"['DAIUSDT', 'XRPUSDT']",205.25798519695834,0.31407360129758133
XRPUSDT,"['BNBUSDT', 'DAIUSDT']",0.3600701544347602,0.3138567319416181
XRPUSDT,"['DAIUSDT', 'BNBUSDT']",0.3600701544372631,0.31385673194161756
DAIUSDT,"['BNBUSDT', 'XRPUSDT']",0.9872913762116071,0.001016971318097526
DAIUSDT,"['XRPUSDT', 'BNBUSDT']",0.98729137621162,0.0010169713181042983
BNBUSDT,"['XRPUSDT', 'LTCUSDT']",302.3671834195664,0.3762206937712028
BNBUSDT,"['LTCUSDT', 'XRPUSDT']",302.36718341953804,0.37622069377119927
XRPUSDT,"['BNBUSDT', 'LTCUSDT']",-2.145648678521211,0.7527852216784208
XRPUSDT,"['LTCUSDT', 'BNBUSDT']",-2.1456486785215008,0.7527852216784217
LTCUSDT,"['BNBUSDT', 'XRPUSDT']",47.77651156105547,0.7740078136044061
LTCUSDT,"['XRPUSDT', 'BNBUSDT']",47.77651156106349,0.7740078136044054
BNBUSDT,"['XRPUSDT', 'XLMUSDT']",476.82649138895124,0.31937609727835614
BNBUSDT,"['XLMUSDT', 'XRPUSDT']",476.82649138894647,0.3193760972783556
XRPUSDT,"['BNBUSDT', 'XLMUSDT']",-0.2922602010888321,0.8745116830323225
XRPUSDT,"['XLMUSDT', 'BNBUSDT']",-0.2922602010893107,0.8745116830323212
XLMUSDT,"['BNBUSDT', 'XRPUSDT']",0.009346848355243041,0.8725677419446014
XLMUSDT,"['XRPUSDT', 'BNBUSDT']",0.009346848355271331,0.8725677419446012
BNBUSDT,"['XRPUSDT', 'AVAXUSDT']",484.83359327048015,0.31345820880135256
BNBUSDT,"['AVAXUSDT', 'XRPUSDT']",484.833593270478,0.313458208801352
XRPUSDT,"['BNBUSDT', 'AVAXUSDT']",-1.6363573968585154,0.32702605503996574
XRPUSDT,"['AVAXUSDT', 'BNBUSDT']",-1.6363573968581862,0.3270260550399675
AVAXUSDT,"['BNBUSDT', 'XRPUSDT']",32.432066502818756,0.027298286148819573
AVAXUSDT,"['XRPUSDT', 'BNBUSDT']",32.43206650281964,0.02729828614881724
BNBUSDT,"['BCHUSDT', 'DAIUSDT']",308.2002245826742,0.0003593910939110323
BNBUSDT,"['DAIUSDT', 'BCHUSDT']",308.2002245826742,0.0003593910939110323
BCHUSDT,"['BNBUSDT', 'DAIUSDT']",3.2449780709709053e-13,1.0
BCHUSDT,"['DAIUSDT', 'BNBUSDT']",-1.8658698718032607e-12,1.0
DAIUSDT,"['BNBUSDT', 'BCHUSDT']",3.2449780709709053e-13,1.0
DAIUSDT,"['BCHUSDT', 'BNBUSDT']",-1.8658698718032607e-12,1.0
BNBUSDT,"['BCHUSDT', 'LTCUSDT']",47.61279881154604,0.3727763114613115
BNBUSDT,"['LTCUSDT', 'BCHUSDT']",47.6127988120409,0.37277631146131185
BCHUSDT,"['BNBUSDT', 'LTCUSDT']",0.9880091597758194,0.0006400786288813798
BCHUSDT,"['LTCUSDT', 'BNBUSDT']",0.9880091597758369,0.0006400786288752736
LTCUSDT,"['BNBUSDT', 'BCHUSDT']",47.655599593363064,0.37252327715051925
LTCUSDT,"['BCHUSDT', 'BNBUSDT']",47.6555995933613,0.37252327715051325
BNBUSDT,"['BCHUSDT', 'XLMUSDT']",250.77523948022463,0.3032116187461359
BNBUSDT,"['XLMUSDT', 'BCHUSDT']",250.77523948086144,0.30321161874613
BCHUSDT,"['BNBUSDT', 'XLMUSDT']",0.9875408692267142,0.0005911725698587444
BCHUSDT,"['XLMUSDT', 'BNBUSDT']",0.9875408692267256,0.0005911725698557468
XLMUSDT,"['BNBUSDT', 'BCHUSDT']",-0.030456854641643164,0.3029306911844426
XLMUSDT,"['BCHUSDT', 'BNBUSDT']",-0.03045685464145928,0.3029306911844465
BNBUSDT,"['BCHUSDT', 'AVAXUSDT']",350.492248587365,0.007894125899807314
BNBUSDT,"['AVAXUSDT', 'BCHUSDT']",350.4922485878669,0.007894125899803095
BCHUSDT,"['BNBUSDT', 'AVAXUSDT']",0.9860340453411814,0.002902731266621772
BCHUSDT,"['AVAXUSDT', 'BNBUSDT']",0.9860340453412013,0.002902731266627656
AVAXUSDT,"['BNBUSDT', 'BCHUSDT']",-12.794096025724937,0.010135717239649344
AVAXUSDT,"['BCHUSDT', 'BNBUSDT']",-12.794096025814973,0.01013571723964446
BNBUSDT,"['DAIUSDT', 'LTCUSDT']",47.61279881154604,0.3727763114613115
BNBUSDT,"['LTCUSDT', 'DAIUSDT']",47.6127988120409,0.37277631146131185
DAIUSDT,"['BNBUSDT', 'LTCUSDT']",0.9880091597758194,0.0006400786288813798
DAIUSDT,"['LTCUSDT', 'BNBUSDT']",0.9880091597758369,0.0006400786288752736
LTCUSDT,"['BNBUSDT', 'DAIUSDT']",47.655599593363064,0.37252327715051925
LTCUSDT,"['DAIUSDT', 'BNBUSDT']",47.6555995933613,0.37252327715051325
BNBUSDT,"['DAIUSDT', 'XLMUSDT']",250.77523948022463,0.3032116187461359
BNBUSDT,"['XLMUSDT', 'DAIUSDT']",250.77523948086144,0.30321161874613
DAIUSDT,"['BNBUSDT', 'XLMUSDT']",0.9875408692267142,0.0005911725698587444
DAIUSDT,"['XLMUSDT', 'BNBUSDT']",0.9875408692267256,0.0005911725698557468
XLMUSDT,"['BNBUSDT', 'DAIUSDT']",-0.030456854641643164,0.3029306911844426
XLMUSDT,"['DAIUSDT', 'BNBUSDT']",-0.03045685464145928,0.3029306911844465
BNBUSDT,"['DAIUSDT', 'AVAXUSDT']",350.492248587365,0.007894125899807314
BNBUSDT,"['AVAXUSDT', 'DAIUSDT']",350.4922485878669,0.007894125899803095
DAIUSDT,"['BNBUSDT', 'AVAXUSDT']",0.9860340453411814,0.002902731266621772
DAIUSDT,"['AVAXUSDT', 'BNBUSDT']",0.9860340453412013,0.002902731266627656
AVAXUSDT,"['BNBUSDT', 'DAIUSDT']",-12.794096025724937,0.010135717239649344
AVAXUSDT,"['DAIUSDT', 'BNBUSDT']",-12.794096025814973,0.01013571723964446
BNBUSDT,"['LTCUSDT', 'XLMUSDT']",297.86196714058644,0.3765244925692174
BNBUSDT,"['XLMUSDT', 'LTCUSDT']",297.861967140632,0.3765244925692154
LTCUSDT,"['BNBUSDT', 'XLMUSDT']",43.64881954280338,0.7447831243291149
LTCUSDT,"['XLMUSDT', 'BNBUSDT']",43.64881954279621,0.7447831243291146
XLMUSDT,"['BNBUSDT', 'LTCUSDT']",-0.30368775435799145,0.7164912435456161
XLMUSDT,"['LTCUSDT', 'BNBUSDT']",-0.30368775435803796,0.7164912435456174
BNBUSDT,"['LTCUSDT', 'AVAXUSDT']",317.905806226272,0.41354487164513476
BNBUSDT,"['AVAXUSDT', 'LTCUSDT']",317.9058062263278,0.4135448716451351
LTCUSDT,"['BNBUSDT', 'AVAXUSDT']",-2.4472051662447463,0.5243173644848023
LTCUSDT,"['AVAXUSDT', 'BNBUSDT']",-2.447205166235899,0.5243173644848
AVAXUSDT,"['BNBUSDT', 'LTCUSDT']",23.475880906830128,0.24789282111766753
AVAXUSDT,"['LTCUSDT', 'BNBUSDT']",23.475880906825026,0.24789282111766675
BNBUSDT,"['XLMUSDT', 'AVAXUSDT']",516.1008610351721,0.3137499329130726
BNBUSDT,"['AVAXUSDT', 'XLMUSDT']",516.1008610351662,0.3137499329130792
XLMUSDT,"['BNBUSDT', 'AVAXUSDT']",-0.3053805494749704,0.3874552080579299
XLMUSDT,"['AVAXUSDT', 'BNBUSDT']",-0.3053805494749221,0.3874552080579349
AVAXUSDT,"['BNBUSDT', 'XLMUSDT']",35.075940504982164,0.12814713623238194
AVAXUSDT,"['XLMUSDT', 'BNBUSDT']",35.07594050497892,0.12814713623239737
DOGEUSDT,"['LINKUSDT', 'SOLUSDT']",-0.21304093187442963,0.7668499298454686
DOGEUSDT,"['SOLUSDT', 'LINKUSDT']",-0.2130409318744475,0.7668499298454688
LINKUSDT,"['DOGEUSDT', 'SOLUSDT']",16.391304228741355,0.2696395196098721
LINKUSDT,"['SOLUSDT', 'DOGEUSDT']",16.391304228740346,0.2696395196098661
SOLUSDT,"['DOGEUSDT', 'LINKUSDT']",112.1861715582198,0.7239941460337753
SOLUSDT,"['LINKUSDT', 'DOGEUSDT']",112.18617155821954,0.7239941460337753
DOGEUSDT,"['LINKUSDT', 'WBTC']",0.2702881176380918,0.25861228976086714
DOGEUSDT,"['WBTC', 'LINKUSDT']",0.27028811763751776,0.2586122897608656
LINKUSDT,"['DOGEUSDT', 'WBTC']",21.96847972276712,0.2491910716666924
LINKUSDT,"['WBTC', 'DOGEUSDT']",21.968479722745933,0.24919107166669452
WBTC,"['DOGEUSDT', 'LINKUSDT']",1.0687956176652569,0.10017449370947706
WBTC,"['LINKUSDT', 'DOGEUSDT']",1.068795617665262,0.10017449370947484
DOGEUSDT,"['LINKUSDT', 'XRPUSDT']",0.06187912659445336,0.3152446728821433
DOGEUSDT,"['XRPUSDT', 'LINKUSDT']",0.061879126594449635,0.3152446728821451
LINKUSDT,"['DOGEUSDT', 'XRPUSDT']",11.711594360259081,0.5204376588532375
LINKUSDT,"['XRPUSDT', 'DOGEUSDT']",11.711594360259145,0.5204376588532367
XRPUSDT,"['DOGEUSDT', 'LINKUSDT']",-1.2100080980558494,0.5613017670145859
XRPUSDT,"['LINKUSDT', 'DOGEUSDT']",-1.2100080980558001,0.5613017670145861
DOGEUSDT,"['LINKUSDT', 'BCHUSDT']",0.4512383637645428,0.23466286445560036
DOGEUSDT,"['BCHUSDT', 'LINKUSDT']",0.4512383637651835,0.23466286445560247
LINKUSDT,"['DOGEUSDT', 'BCHUSDT']",-15.914152968373523,0.23663660465699143
LINKUSDT,"['BCHUSDT', 'DOGEUSDT']",-15.914152968422586,0.2366366046569962
BCHUSDT,"['DOGEUSDT', 'LINKUSDT']",0.9867418296760617,0.006227552666561165
BCHUSDT,"['LINKUSDT', 'DOGEUSDT']",0.9867418296760695,0.006227552666557834
DOGEUSDT,"['LINKUSDT', 'DAIUSDT']",0.4512383637645428,0.23466286445560036
DOGEUSDT,"['DAIUSDT', 'LINKUSDT']",0.4512383637651835,0.23466286445560247
LINKUSDT,"['DOGEUSDT', 'DAIUSDT']",-15.914152968373523,0.23663660465699143
LINKUSDT,"['DAIUSDT', 'DOGEUSDT']",-15.914152968422586,0.2366366046569962
DAIUSDT,"['DOGEUSDT', 'LINKUSDT']",0.9867418296760617,0.006227552666561165
DAIUSDT,"['LINKUSDT', 'DOGEUSDT']",0.9867418296760695,0.006227552666557834
DOGEUSDT,"['LINKUSDT', 'LTCUSDT']",-0.05673281433155128,0.33742194103251055
DOGEUSDT,"['LTCUSDT', 'LINKUSDT']",-0.05673281433157932,0.33742194103251066
